name,year,total_population,median_contract_rent,median_home_value,price_to_rent
"Scottsdale, Arizona",2015,230502,1013,413100,33.983218163869694
"Scottsdale, Arizona",2016,236844,1040,434700,34.831730769230774
"Scottsdale, Arizona",2017,246646,1138,439300,32.16900995899238
"Scottsdale, Arizona",2018,249947,1194,473300,33.03322166387493
"Scottsdale, Arizona",2019,255315,1220,491600,33.57923497267761
"Gilbert, Arizona",2010,222092,1026,254800,20.69525666016894
"Gilbert, Arizona",2011,209007,1003,229600,19.076105018278497
"Gilbert, Arizona",2012,211964,1030,193900,15.687702265372168
"Gilbert, Arizona",2013,221136,1047,209300,16.658707418019738
"Gilbert, Arizona",2014,229989,1043,239400,19.12751677852349
"Gilbert, Arizona",2015,239282,1084,280100,21.532902829028288
"Gilbert, Arizona",2016,247523,1137,284800,20.87364409264145
"Gilbert, Arizona",2017,237120,1218,307000,21.004378762999448
"Gilbert, Arizona",2018,242362,1203,320000,22.16680520919923
"Gilbert, Arizona",2019,248269,1332,349800,21.88438438438439
"Peoria, Arizona",2010,162809,969,198400,17.062263501891984
"Peoria, Arizona",2011,154475,860,181300,17.56782945736434
"Peoria, Arizona",2012,156634,819,164700,16.75824175824176
"Peoria, Arizona",2013,159761,902,162900,15.049889135254992
"Peoria, Arizona",2014,162617,890,188200,17.621722846441948
"Peoria, Arizona",2015,166955,922,217500,19.65835140997831
"Peoria, Arizona",2016,171242,928,223000,20.025143678160926
"Peoria, Arizona",2017,164198,990,248700,20.93434343434344
"Peoria, Arizona",2018,168174,1007,255800,21.168487255875537
"Peoria, Arizona",2019,172272,1157,280200,20.18150388936905
"Goodyear, Arizona",2019,77476,1082,274500,21.141404805914974
"Mesa, Arizona",2010,467178,721,173100,20.00693481276005
"Mesa, Arizona",2011,440248,679,154600,18.97398134511537
"Mesa, Arizona",2012,446498,693,136200,16.37806637806638
"Mesa, Arizona",2013,452068,719,129400,14.997681965693092
"Mesa, Arizona",2014,457595,713,155300,18.151005142589995
"Mesa, Arizona",2015,464682,748,171400,19.095365418894826
"Mesa, Arizona",2016,471833,755,188100,20.761589403973517
"Mesa, Arizona",2017,484622,833,209000,20.90836334533813
"Mesa, Arizona",2018,496395,863,224700,21.69756662804172
"Mesa, Arizona",2019,508979,917,242500,22.037440930570703
"Surprise, Arizona",2010,95245,974,203300,17.39390828199863
"Surprise, Arizona",2011,117826,933,165100,14.746337977849233
"Surprise, Arizona",2012,119494,919,160400,14.544795067101926
"Surprise, Arizona",2013,121276,929,160400,14.388231072838176
"Surprise, Arizona",2014,123569,911,192000,17.56311745334797
"Surprise, Arizona",2015,126278,967,192700,16.606342640468807
"Surprise, Arizona",2016,128442,954,213900,18.684486373165623
"Surprise, Arizona",2017,132673,1053,225700,17.861665083887306
"Surprise, Arizona",2018,134079,1064,231900,18.162593984962406
"Surprise, Arizona",2019,138144,1148,260500,18.909698025551684
"Yuma, Arizona",2010,91116,645,144400,18.656330749354005
"Yuma, Arizona",2011,93409,671,146900,18.243914555389964
"Yuma, Arizona",2012,94543,719,128900,14.939731108020398
"Yuma, Arizona",2013,95424,744,115200,12.903225806451616
"Yuma, Arizona",2014,91915,707,115200,13.578500707213578
"Yuma, Arizona",2015,93399,719,116000,13.444598980064905
"Yuma, Arizona",2016,94145,649,125500,16.114535182331792
"Yuma, Arizona",2017,94892,667,134800,16.8415792103948
"Yuma, Arizona",2018,95494,715,143400,16.713286713286713
"Yuma, Arizona",2019,97917,755,151800,16.754966887417222
"Oxnard, California",2010,187536,1140,346300,25.314327485380115
"Oxnard, California",2011,198484,1125,319500,23.66666666666667
"Oxnard, California",2012,199917,1189,321700,22.546958228202968
"Oxnard, California",2013,201565,1196,312100,21.746098104793766
"Oxnard, California",2014,203014,1214,326500,22.412136188907194
"Oxnard, California",2015,205434,1224,363700,24.761710239651407
"Oxnard, California",2016,207252,1322,408400,25.74382249117499
"Oxnard, California",2017,207911,1394,423800,25.33476805356289
"Oxnard, California",2018,210038,1445,458400,26.43598615916955
"Oxnard, California",2019,209886,1592,476600,24.947654941373536
"Glendale, California",2010,196882,1152,586900,42.45515046296296
"Glendale, California",2011,191954,1158,586000,42.17040875071963
"Glendale, California",2012,193113,1103,588000,44.4242973708069
"Glendale, California",2013,194501,1167,576900,41.19537275064268
"Glendale, California",2014,196000,1187,605000,42.47402415051953
"Glendale, California",2015,200161,1222,635500,43.33742498636117
"Glendale, California",2016,201025,1250,687400,45.82666666666667
"Glendale, California",2017,200826,1357,717600,44.067796610169495
"Glendale, California",2018,203066,1422,790300,46.31387716830754
"Glendale, California",2019,201374,1547,877400,47.26352079293256
"Santa Clarita, California",2010,169161,1335,393100,24.538077403245946
"Santa Clarita, California",2011,176535,1357,368800,22.647998034880864
"Santa Clarita, California",2012,177589,1345,373200,23.122676579925646
"Santa Clarita, California",2013,179005,1347,360600,22.30883444691908
"Santa Clarita, California",2014,179582,1398,380400,22.67525035765379
"Santa Clarita, California",2015,181559,1590,416700,21.839622641509433
"Santa Clarita, California",2016,182367,1562,456900,24.375800256081945
"Santa Clarita, California",2017,181960,1694,490600,24.13419913419913
"Santa Clarita, California",2018,210886,1715,536700,26.07871720116618
"Santa Clarita, California",2019,210085,1782,576000,26.93602693602693
"Palmdale, California",2010,143972,926,193600,17.422606191504677
"Palmdale, California",2011,152944,990,168800,14.208754208754213
"Palmdale, California",2012,153874,1013,166800,13.72161895360316
"Palmdale, California",2013,155660,973,167700,14.362795477903392
"Palmdale, California",2014,157146,962,168800,14.622314622314622
"Palmdale, California",2015,158274,1040,210500,16.866987179487182
"Palmdale, California",2016,158350,1009,235000,19.40865543442352
"Palmdale, California",2017,157349,986,257500,21.763015551048007
"Palmdale, California",2018,157507,1109,274100,20.59663360384731
"Palmdale, California",2019,156661,1177,306800,21.72189181534976
"Inglewood, California",2010,112229,945,351700,31.01410934744268
"Inglewood, California",2011,109799,949,338900,29.759395855286265
"Inglewood, California",2012,110463,966,293300,25.301932367149767
"Inglewood, California",2013,111174,992,315900,26.53729838709677
"Inglewood, California",2014,111544,974,344700,29.491786447638606
"Inglewood, California",2015,111901,1026,332800,27.030539311241064
"Inglewood, California",2016,111656,1066,385900,30.167292057535963
"Inglewood, California",2017,110667,1186,418900,29.433670601461497
"Inglewood, California",2018,110611,1169,528300,37.66039349871685
"Inglewood, California",2019,109427,1329,577500,36.21143717080511
"San Buenaventura (Ventura), California",2010,104423,1221,465500,31.77040677040677
"San Buenaventura (Ventura), California",2011,106730,1202,450600,31.239600665557408
"San Buenaventura (Ventura), California",2012,107507,1250,401100,26.74
"San Buenaventura (Ventura), California",2013,107755,1232,393600,26.623376623376625
"San Buenaventura (Ventura), California",2014,108811,1310,434500,27.639949109414765
"San Buenaventura (Ventura), California",2015,109478,1370,478500,29.10583941605839
"San Buenaventura (Ventura), California",2016,109717,1367,480600,29.29773226042429
"San Buenaventura (Ventura), California",2017,109591,1442,545800,31.54184003698568
"San Buenaventura (Ventura), California",2018,110784,1534,545900,29.65558452846589
"San Buenaventura (Ventura), California",2019,111120,1475,613000,34.632768361581924
"Hawthorne, California",2010,83942,932,405200,36.23032904148784
"Hawthorne, California",2011,84382,944,392900,34.683968926553675
"Hawthorne, California",2012,84897,930,373900,33.503584229390675
"Hawthorne, California",2013,85682,931,387400,34.675975653419265
"Hawthorne, California",2014,86204,954,365400,31.91823899371069
"Hawthorne, California",2015,87591,982,427700,36.294976238968104
"Hawthorne, California",2016,88444,1044,465700,37.17273307790549
"Hawthorne, California",2017,88032,1033,467700,37.72991287512101
"Hawthorne, California",2018,87863,1149,601400,43.61763852625472
"Hawthorne, California",2019,86970,1241,611400,41.05560032232071
"Compton, California",2010,93955,836,264800,26.39553429027113
"Compton, California",2011,96558,893,241200,22.50839865621501
"Compton, California",2012,97166,946,222000,19.55602536997885
"Compton, California",2013,97560,945,233600,20.599647266313934
"Compton, California",2014,97872,969,229200,19.711042311661508
"Compton, California",2015,98596,982,244800,20.773930753564155
"Compton, California",2016,98448,1014,306200,25.16436554898093
"Compton, California",2017,97537,1030,327900,26.529126213592228
"Compton, California",2018,97626,1080,346300,26.72067901234568
"Compton, California",2019,96616,1090,381000,29.12844036697248
"Long Beach, California",2010,462594,976,432500,36.927937158469945
"Long Beach, California",2011,462793,974,435500,37.260438056125935
"Long Beach, California",2012,465584,976,420700,35.920423497267755
"Long Beach, California",2013,467888,993,402400,33.769721383014435
"Long Beach, California",2014,469384,1023,400500,32.624633431085044
"Long Beach, California",2015,473605,1062,440900,34.59667294413057
"Long Beach, California",2016,474172,1069,483700,37.70657935765514
"Long Beach, California",2017,470140,1123,518900,38.5054912436925
"Long Beach, California",2018,469459,1194,557700,38.92378559463987
"Long Beach, California",2019,467353,1252,600700,39.98269435569755
"Riverside, California",2010,297863,971,254100,21.807415036045324
"Riverside, California",2011,305707,963,228100,19.7386638975424
"Riverside, California",2012,310654,911,228100,20.865349432857663
"Riverside, California",2013,313700,946,223900,19.72339675828048
"Riverside, California",2014,316613,1019,245400,20.06869479882237
"Riverside, California",2015,319519,1075,288300,22.348837209302324
"Riverside, California",2016,322423,1033,317600,25.621168118747985
"Riverside, California",2017,324727,1143,346900,25.291630212890052
"Riverside, California",2018,327722,1183,368600,25.9650605804452
"Riverside, California",2019,330080,1231,385000,26.06282155429191
"Corona, California",2010,151015,1143,329700,24.037620297462816
"Corona, California",2011,153335,1184,314900,22.163569819819823
"Corona, California",2012,155884,1134,322900,23.728689006466784
"Corona, California",2013,158388,1194,314000,21.91513121161363
"Corona, California",2014,159507,1180,338600,23.91242937853108
"Corona, California",2015,161498,1288,388200,25.116459627329192
"Corona, California",2016,164242,1269,412200,27.06855791962175
"Corona, California",2017,166774,1387,442600,26.592165344869024
"Corona, California",2018,167843,1420,470300,27.59976525821597
"Corona, California",2019,168826,1548,494600,26.625753660637393
"Lancaster, California",2010,145773,947,175900,15.478704681450193
"Lancaster, California",2011,156786,927,166300,14.949658396260338
"Lancaster, California",2012,157698,899,147700,13.691138301816833
"Lancaster, California",2013,159041,839,149300,14.829161700437028
"Lancaster, California",2014,159521,952,157000,13.742997198879552
"Lancaster, California",2015,161036,950,190000,16.666666666666668
"Lancaster, California",2016,161113,937,221000,19.65492707221629
"Lancaster, California",2017,160107,984,239000,20.24051490514905
"Lancaster, California",2018,160323,1060,262400,20.628930817610065
"Lancaster, California",2019,159038,1075,290600,22.527131782945727
"Pomona, California",2010,152359,935,286400,25.525846702317292
"Pomona, California",2011,149225,946,259500,22.859408033826647
"Pomona, California",2012,150126,998,252900,21.11723446893788
"Pomona, California",2013,150817,953,230400,20.14690451206716
"Pomona, California",2014,151349,1043,279700,22.34739533397252
"Pomona, California",2015,153381,1048,321000,25.524809160305338
"Pomona, California",2016,153252,1071,348400,27.108621226268287
"Pomona, California",2017,152476,1175,359700,25.510638297872337
"Pomona, California",2018,152946,1112,405000,30.35071942446044
"Pomona, California",2019,152348,1193,418100,29.20508521933501
"Santa Clara, California",2010,111997,1376,621100,37.61506782945737
"Santa Clara, California",2011,116864,1398,610300,36.37935145445875
"Santa Clara, California",2012,118247,1472,602300,34.09759963768116
"Santa Clara, California",2013,119307,1513,604600,33.30028640669751
"Santa Clara, California",2014,120250,1669,637000,31.805472338725785
"Santa Clara, California",2015,122198,1759,754900,35.76369149137768
"Santa Clara, California",2016,126216,2024,846000,34.83201581027668
"Santa Clara, California",2017,125938,2231,956800,35.73883161512028
"Santa Clara, California",2018,127131,2247,1001100,37.1272808188696
"Santa Clara, California",2019,129489,2394,1237700,43.083402951824006
"Vallejo, California",2010,114600,1022,239300,19.51239399869537
"Vallejo, California",2011,116217,978,237400,20.22835719154737
"Vallejo, California",2012,116829,1056,213300,16.832386363636363
"Vallejo, California",2013,117814,1041,191500,15.329811079090614
"Vallejo, California",2014,118855,1091,218100,16.65902841429881
"Vallejo, California",2015,120210,1071,263400,20.494864612511677
"Vallejo, California",2016,121269,1137,290100,21.26209322779244
"Vallejo, California",2017,121316,1279,332700,21.67709147771697
"Vallejo, California",2018,122086,1271,373100,24.46236559139785
"Vallejo, California",2019,121915,1433,421200,24.494068387997213
"Downey, California",2010,107124,1097,452000,34.33606806441811
"Downey, California",2011,111922,1128,438100,32.365543735224584
"Downey, California",2012,112578,1085,381800,29.32411674347158
"Downey, California",2013,112878,1148,391000,28.38269454123113
"Downey, California",2014,113240,1131,408800,30.12083701738874
"Downey, California",2015,114168,1151,441600,31.972198088618594
"Downey, California",2016,114211,1196,518300,36.11343366778149
"Downey, California",2017,113267,1261,530400,35.051546391752574
"Downey, California",2018,113089,1267,556600,36.60878716127335
"Downey, California",2019,112262,1428,603400,35.2124183006536
"Norwalk, California",2010,102510,1219,333300,22.7850697292863
"Norwalk, California",2011,105686,1097,316000,24.00486174415072
"Norwalk, California",2012,106308,1155,303400,21.890331890331893
"Norwalk, California",2013,106286,1138,300100,21.97568834212068
"Norwalk, California",2014,106588,1235,323400,21.82186234817814
"Norwalk, California",2015,107111,1283,348300,22.622759158222927
"Norwalk, California",2016,107145,1322,386600,24.36964195663137
"Norwalk, California",2017,106161,1349,414400,25.599209290832714
"Norwalk, California",2018,106086,1374,441000,26.746724890829693
"Norwalk, California",2019,105125,1359,467400,28.6607799852833
"Burbank, California",2010,103127,1237,587000,39.544597143627065
"Burbank, California",2011,103472,1214,548100,37.62355848434925
"Burbank, California",2012,104096,1169,542200,38.65126889078985
"Burbank, California",2013,104380,1235,532700,35.944669365722
"Burbank, California",2014,104717,1280,565400,36.809895833333336
"Burbank, California",2015,105366,1308,623900,39.748980632008156
"Burbank, California",2016,105314,1396,664700,39.67884431709646
"Burbank, California",2017,104451,1390,691200,41.43884892086332
"Burbank, California",2018,104823,1531,723000,39.35336381450033
"Burbank, California",2019,103687,1614,776400,40.086741016109045
"South Gate, California",2010,96287,886,314000,29.53348382242288
"South Gate, California",2011,94503,899,288700,26.761216166110486
"South Gate, California",2012,95088,928,286800,25.75431034482759
"South Gate, California",2013,95297,900,282300,26.13888888888889
"South Gate, California",2014,95664,937,300500,26.725364638918535
"South Gate, California",2015,96299,942,337700,29.87438075017693
"South Gate, California",2016,96399,988,354000,29.858299595141702
"South Gate, California",2017,95537,985,363900,30.786802030456855
"South Gate, California",2018,95422,1036,420800,33.84813384813385
"South Gate, California",2019,94439,1091,441300,33.707607699358384
"Whittier, California",2010,81862,1053,430400,34.06141183918962
"Whittier, California",2011,85433,1042,431300,34.49296225207934
"Whittier, California",2012,85933,1061,430500,33.8124410933082
"Whittier, California",2013,86159,1008,391800,32.39087301587302
"Whittier, California",2014,86618,1075,429700,33.31007751937985
"Whittier, California",2015,87348,1147,452800,32.89741354257483
"Whittier, California",2016,87436,1168,500000,35.67351598173516
